mission_command=START
[YDLIDAR] SDK initializing
[YDLIDAR] SDK has been initialized
[YDLIDAR] SDK Version: 1.2.7
[YDLIDAR] Lidar successfully connected [/dev/ttyS3:230400]
[YDLIDAR] Lidar running correctly! The health status: good
Current Lidar Model Code 151
[YDLIDAR] Baseplate device info
Firmware version: 1.2
Hardware version: 1
Model: Tmini Plus
Serial: 2025042300090381
[YDLIDAR] Current scan frequency: 10.00Hz
[YDLIDAR] Current scan frequency: 10.00Hz
[YDLIDAR] Lidar init success, Elapsed time 972 ms
[YDLIDAR] Create thread 0xA69774C0
[YDLIDAR] Successed to start scan mode, Elapsed time 2097 ms
[YDLIDAR] Scan Frequency: 10.00Hz
[YDLIDAR] Fixed Size: 400
[YDLIDAR] Sample Rate: 4.00K
[YDLIDAR] Successed to check the lidar, Elapsed time 0 ms
[2026-07-25 02:20:35][info] [YDLIDAR] Now lidar is scanning...
lidar_state=RUNNING
x=6.34995 y=3.75 yaw=-0.0837461 score=0.972722 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=53837 reason=tracking_pose_accepted
x=6.34995 y=3.75 yaw=-0.0672269 score=0.976165 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=53297 reason=tracking_pose_accepted
x=6.34995 y=3.75 yaw=-0.0681611 score=0.979632 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=54454 reason=tracking_pose_accepted
x=6.29994 y=3.75 yaw=-0.0690953 score=0.973352 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=54011 reason=tracking_pose_accepted
x=6.34994 y=3.75 yaw=-0.0700295 score=0.979369 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=54501 reason=tracking_pose_accepted
x=6.29994 y=3.75 yaw=-0.0709637 score=0.975637 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=58492 reason=tracking_pose_accepted
x=6.34994 y=3.75 yaw=-0.0718978 score=0.985066 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=58767 reason=tracking_pose_accepted
x=6.34994 y=3.75 yaw=-0.072832 score=0.97865 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=58117 reason=tracking_pose_accepted
x=6.34994 y=3.75 yaw=-0.0737662 score=0.981459 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=58996 reason=tracking_pose_accepted
x=6.34994 y=3.75 yaw=-0.0747004 score=0.98319 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=58225 reason=tracking_pose_accepted
x=6.34994 y=3.75 yaw=-0.0756346 score=0.980777 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=58832 reason=tracking_pose_accepted
x=6.34994 y=3.75 yaw=-0.0765688 score=0.981041 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=55577 reason=tracking_pose_accepted
x=6.34994 y=3.75 yaw=-0.0775029 score=0.98393 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=55663 reason=tracking_pose_accepted
x=6.34994 y=3.75 yaw=-0.0784371 score=0.986096 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=56378 reason=tracking_pose_accepted
x=6.34994 y=3.75 yaw=-0.0793713 score=0.983017 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=56135 reason=tracking_pose_accepted
x=6.34994 y=3.75 yaw=-0.0803055 score=0.979419 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=55778 reason=tracking_pose_accepted
x=6.34994 y=3.75 yaw=-0.0812397 score=0.977884 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=56802 reason=tracking_pose_accepted
x=6.34994 y=3.75 yaw=-0.0821738 score=0.978811 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=60148 reason=tracking_pose_accepted
x=6.34994 y=3.75 yaw=-0.083108 score=0.978864 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=49924 reason=tracking_pose_accepted
x=6.34994 y=3.75 yaw=-0.0840422 score=0.975126 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=50245 reason=tracking_pose_accepted
x=6.34994 y=3.75 yaw=-0.067523 score=0.97468 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=49754 reason=tracking_pose_accepted
x=6.29994 y=3.75 yaw=-0.0684572 score=0.974378 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=51476 reason=tracking_pose_accepted
x=6.34994 y=3.75 yaw=-0.0693914 score=0.97872 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=51165 reason=tracking_pose_accepted
x=6.34994 y=3.75 yaw=-0.0703256 score=0.981005 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=57682 reason=tracking_pose_accepted
x=6.34994 y=3.75 yaw=-0.0712598 score=0.976012 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=58451 reason=tracking_pose_accepted
x=6.34993 y=3.75 yaw=-0.072194 score=0.981416 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=57497 reason=tracking_pose_accepted
x=6.34993 y=3.75 yaw=-0.0731281 score=0.984761 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=58633 reason=tracking_pose_accepted
x=6.34993 y=3.75 yaw=-0.0740623 score=0.984192 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=59224 reason=tracking_pose_accepted
x=6.34993 y=3.75 yaw=-0.0749965 score=0.984416 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=58460 reason=tracking_pose_accepted
x=6.34993 y=3.75 yaw=-0.0759307 score=0.986603 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=52435 reason=tracking_pose_accepted
x=6.34993 y=3.75 yaw=-0.0768649 score=0.984601 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=51419 reason=tracking_pose_accepted
x=6.34993 y=3.75 yaw=-0.0777991 score=0.983582 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=52432 reason=tracking_pose_accepted
x=6.34993 y=3.75 yaw=-0.0787332 score=0.980852 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=52873 reason=tracking_pose_accepted
x=6.34993 y=3.75 yaw=-0.0796674 score=0.985941 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=53534 reason=tracking_pose_accepted
x=6.34993 y=3.75 yaw=-0.0806016 score=0.978304 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=52265 reason=tracking_pose_accepted
x=6.34993 y=3.75 yaw=-0.0815358 score=0.98473 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=57278 reason=tracking_pose_accepted
