mission_command=START
[YDLIDAR] SDK initializing
[YDLIDAR] SDK has been initialized
[YDLIDAR] SDK Version: 1.2.7
[YDLIDAR] Lidar successfully connected [/dev/ttyS3:230400]
[YDLIDAR] Lidar running correctly! The health status: good
Current Lidar Model Code 151
[YDLIDAR] Baseplate device info
Firmware version: 1.2
Hardware version: 1
Model: Tmini Plus
Serial: 2025042300090381
[YDLIDAR] Current scan frequency: 10.00Hz
[YDLIDAR] Current scan frequency: 10.00Hz
[YDLIDAR] Lidar init success, Elapsed time 1034 ms
[YDLIDAR] Create thread 0xA69764C0
[YDLIDAR] Successed to start scan mode, Elapsed time 2098 ms
[YDLIDAR] Scan Frequency: 10.00Hz
[YDLIDAR] Fixed Size: 400
[YDLIDAR] Sample Rate: 4.00K
[YDLIDAR] Successed to check the lidar, Elapsed time 0 ms
[2026-07-24 01:30:15][info] [YDLIDAR] Now lidar is scanning...
lidar_state=RUNNING
x=3.25 y=1.5 yaw=1.13922 score=0.988498 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45656 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.13829 score=0.987963 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45857 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.13735 score=0.983821 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45875 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.13642 score=0.988195 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45979 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.13548 score=0.987822 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45543 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.13455 score=0.986814 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45636 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.15107 score=0.987154 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45793 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.15013 score=0.990479 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45815 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.1492 score=0.990665 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=46453 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.14827 score=0.991068 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45878 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.14733 score=0.991713 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45751 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.1464 score=0.990251 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=46356 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.14546 score=0.990782 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45778 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.14453 score=0.990806 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45905 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.14359 score=0.990241 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=46248 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.14266 score=0.990241 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45862 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.14173 score=0.989542 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45683 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.14079 score=0.989529 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=46143 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.13986 score=0.989637 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45625 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.13892 score=0.988115 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45967 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.13799 score=0.987487 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45874 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.13706 score=0.985312 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45925 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.13612 score=0.98752 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=46263 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.15264 score=0.986013 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45832 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.15171 score=0.984757 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45790 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.15077 score=0.989758 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45716 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.14984 score=0.98885 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45784 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.1489 score=0.989678 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45673 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.14797 score=0.991062 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45811 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.14704 score=0.989873 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=46473 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.1461 score=0.989536 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=46220 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.14517 score=0.98982 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45149 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.14423 score=0.990201 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45818 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.1433 score=0.991108 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=46094 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.14237 score=0.989637 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45592 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.14143 score=0.989899 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=48687 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.1405 score=0.989092 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45943 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.13956 score=0.989408 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45469 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.13863 score=0.987851 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45562 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.13769 score=0.988729 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45776 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.13676 score=0.986881 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45666 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.13583 score=0.987318 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=46091 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.15235 score=0.987902 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45445 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.15141 score=0.987295 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45565 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.15048 score=0.985628 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45800 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.14954 score=0.987662 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=46125 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.14861 score=0.990479 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45576 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.14768 score=0.989758 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45929 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.14674 score=0.990034 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45583 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.14581 score=0.991022 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45919 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.14487 score=0.989899 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45618 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.14394 score=0.990846 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45695 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.143 score=0.989569 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=46274 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.14207 score=0.989542 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45708 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.14114 score=0.989637 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45824 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.1402 score=0.987624 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=46433 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.13927 score=0.988326 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45659 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.13833 score=0.989435 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45827 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.1374 score=0.987419 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45636 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.13647 score=0.984082 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45817 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.13553 score=0.984646 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=46123 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.1346 score=0.983261 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45982 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.13366 score=0.983477 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45993 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.15018 score=0.987902 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45704 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.14925 score=0.990176 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45841 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.14831 score=0.988833 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45697 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.14738 score=0.989569 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45982 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.14645 score=0.990806 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45869 reason=tracking_pose_accepted
