mission_command=START
[YDLIDAR] SDK initializing
[YDLIDAR] SDK has been initialized
[YDLIDAR] SDK Version: 1.2.7
[YDLIDAR] Lidar successfully connected [/dev/ttyS3:230400]
[YDLIDAR] Lidar running correctly! The health status: good
Current Lidar Model Code 151
[YDLIDAR] Baseplate device info
Firmware version: 1.2
Hardware version: 1
Model: Tmini Plus
Serial: 2025042300090381
[YDLIDAR] Current scan frequency: 10.00Hz
[YDLIDAR] Current scan frequency: 10.00Hz
[YDLIDAR] Lidar init success, Elapsed time 979 ms
[YDLIDAR] Create thread 0xA69824C0
[YDLIDAR] Successed to start scan mode, Elapsed time 2097 ms
[YDLIDAR] Scan Frequency: 10.00Hz
[YDLIDAR] Fixed Size: 400
[YDLIDAR] Sample Rate: 4.00K
[YDLIDAR] Successed to check the lidar, Elapsed time 0 ms
[2026-07-24 00:00:49][info] [YDLIDAR] Now lidar is scanning...
lidar_state=RUNNING
x=2.8 y=1.95 yaw=1.82829 score=0.946298 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45600 reason=tracking_pose_accepted
x=2.7 y=1.95 yaw=1.93208 score=0.93774 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=44584 reason=tracking_pose_accepted
x=2.65 y=2 yaw=2.00096 score=0.954698 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=44542 reason=tracking_pose_accepted
x=2.6 y=2 yaw=2.08729 score=0.953215 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45195 reason=tracking_pose_accepted
x=2.55 y=2.05 yaw=2.15617 score=0.937001 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45329 reason=tracking_pose_accepted
x=2.45 y=2.05 yaw=2.2076 score=0.964471 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45402 reason=tracking_pose_accepted
x=2.4 y=2.05 yaw=2.24157 score=0.963738 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45449 reason=tracking_pose_accepted
x=2.29999 y=2.05 yaw=2.25809 score=0.95211 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45036 reason=tracking_pose_accepted
x=2.24999 y=2.05 yaw=2.29206 score=0.962318 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45642 reason=tracking_pose_accepted
x=2.19999 y=2.05 yaw=2.37839 score=0.936305 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45325 reason=tracking_pose_accepted
x=2.09999 y=2.05 yaw=2.41236 score=0.936308 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45335 reason=tracking_pose_accepted
x=2.04999 y=2.1 yaw=2.46379 score=0.956419 valid=1 mode=tracking state=TRACKING evaluated=831 execution_us=45882 reason=tracking_pose_accepted
x=1.99999 y=2.15 yaw=2.46285 score=0.965498 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=44879 reason=tracking_pose_accepted
x=1.94999 y=2.2 yaw=2.47937 score=0.960549 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45342 reason=tracking_pose_accepted
