mission_command=START
[YDLIDAR] SDK initializing
[YDLIDAR] SDK has been initialized
[YDLIDAR] SDK Version: 1.2.7
[YDLIDAR] Lidar successfully connected [/dev/ttyS3:230400]
[YDLIDAR] Lidar running correctly! The health status: good
Current Lidar Model Code 151
[YDLIDAR] Baseplate device info
Firmware version: 1.2
Hardware version: 1
Model: Tmini Plus
Serial: 2025042300090381
[YDLIDAR] Current scan frequency: 10.00Hz
[YDLIDAR] Current scan frequency: 10.00Hz
[YDLIDAR] Lidar init success, Elapsed time 989 ms
[YDLIDAR] Create thread 0xA69B64C0
[YDLIDAR] Successed to start scan mode, Elapsed time 2097 ms
[YDLIDAR] Scan Frequency: 10.00Hz
[YDLIDAR] Fixed Size: 400
[YDLIDAR] Sample Rate: 4.00K
[YDLIDAR] Successed to check the lidar, Elapsed time 0 ms
[2026-07-23 07:55:17][info] [YDLIDAR] Now lidar is scanning...
lidar_state=RUNNING
x=6.24996 y=4.5 yaw=-3.13843 score=0.921044 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43461 reason=tracking_pose_accepted
x=6.24996 y=4.5 yaw=-3.13936 score=0.924662 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43828 reason=tracking_pose_accepted
x=6.19996 y=4.5 yaw=-3.1403 score=0.922366 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=42749 reason=tracking_pose_accepted
x=6.19996 y=4.5 yaw=-3.14123 score=0.92298 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43382 reason=tracking_pose_accepted
x=6.19996 y=4.5 yaw=-3.14216 score=0.921558 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43011 reason=tracking_pose_accepted
x=6.24996 y=4.5 yaw=-3.1431 score=0.921887 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=42639 reason=tracking_pose_accepted
x=6.24996 y=4.5 yaw=-3.14403 score=0.92651 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43113 reason=tracking_pose_accepted
x=6.19996 y=4.5 yaw=-3.14497 score=0.921558 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43426 reason=tracking_pose_accepted
x=6.24996 y=4.5 yaw=-3.1459 score=0.921463 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43648 reason=tracking_pose_accepted
x=6.24996 y=4.5 yaw=-3.14684 score=0.919078 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43353 reason=tracking_pose_accepted
x=6.24996 y=4.5 yaw=-3.14777 score=0.922734 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=70699 reason=tracking_pose_accepted
x=6.19996 y=4.55 yaw=-3.1138 score=0.918345 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=73682 reason=tracking_pose_accepted
x=6.19996 y=4.55 yaw=-3.11473 score=0.917054 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43116 reason=tracking_pose_accepted
